CustomerID,Age,Gender,Region,PlanType,MonthlyCharges,TenureMonths,SupportTickets,AvgMonthlyUsageHours,ContractType,PaymentMethod,AutoPay,SatisfactionScore,LastLoginDays,ReferralCount,DeviceCount,Churn
C2657,44,N/A,West,Basic,26.7,30,3,48.4,Quarterly,Card,Yes,3,18,2,4,0
C2658,32,Male,East,Basic,20.63,25,7,39.1,Monthly,Card,Yes,1,25,1,4,0
C2659,41,Male,Central,Basic,14.84,2,6,53.3,Monthly,Card,No,5,11,1,2,1
C2660,46,Male,West,Standard,44.75,21,2,27.8,Monthly,UPI,Yes,,4,0,1,0
C2661,34,Female,East,Standard,30.78,49,6,unknown,Monthly,Bank Transfer,No,1,0,1,4,0
C2662,33,Male,South,1,30.44,1,,40.5,Monthly,Card,Yes,3,35,2,__4__,0
C2663,43,Female,West,Basic,18.06,6,2,58,Yearly,Bank Transfer,1,5,0,unknown,2,0
C2664,18,Female,South,Basic,20.67,34,4,46.3,__value__,Cash,No,7,0,2,1,0
C2665,40,Male,North,Standard,28.99,22,1,19.7,Monthly,Card,Yes,7,3,1,2,0
C2666,29,Female,South,Basic,8.5,3,6,47.5,Monthly,Bank Transfer,No,7,9,5,1,0
C2667,60,Male,East,Basic,15.14,10,6,55.8,Monthly,Card,No,5,9,0,2,0
C2668,36,Male,South,Basic,11.17,17,4,53.9,Monthly,Bank Transfer,Yes,5,14,0,2,0
C2669,44,Female,West,Premium,"""65.14""",5,3,unknown,Monthly,UPI,Yes,4,0,0,2,0
C2670,45,Female,Central,Basic,19.18,19,7,44.7,Quarterly,Card,No,3,2,3,2,0
C2671,38,Female,West,Premium,80.61,3,1,42.5,Quarterly,Card,No,4,0,1,2,1
C2672,41,Male,West,Basic,9.06,26,4,27.8,Yearly,UPI,Yes,7,19,0,"""""",0
C2673,33,Female,South,Basic,19.44,48,3,39,Monthly,Bank Transfer,Yes,6,17,1,3,0
C2674,70,Female,West,Standard,52.04,46,3,39.5,Monthly,Card,,6,6,0,2,0
C2675,36,Female,East,Standard,36.06,3,1,37.1,1,UPI,Yes,9,6,0,1,0
C2676,31,Female,North,Standard,44.33,8,1,40.7,Monthly,Bank Transfer,Yes,9,15,1,2,0
C2677,50,Male,West,Basic,14.89,1,6,25.8,Yearly,UPI,Yes,6,13,0,1,0
C2678,24,Female,East,Premium,81.41,3,1,51.5,Monthly,Bank Transfer,Yes,6,1,0,__2__,0
C2679,52,Male,North,Basic,20.05,39,5,50.6,Monthly,Card,Yes,3,17,0,2,0
C2680,,Male,Central,N/A,48,4,0,33.5,Quarterly,UPI,Yes,6,9,2,1,0
C2681,"""""",Female,East,Premium,86.02,7,0,55.4,Monthly,Card,No,9,9,2,3,0
C2682,31,Female,Central,Standard,55.34,21,3,44.5,Quarterly,UPI,Yes,6,0,0,4,0
C2683,34,Female,South,Premium,71.18,71,0,30.9,1,Bank Transfer,Yes,8,0,3,3,0
C2684,35,Female,North,Premium,85.3,1,3,71.5,Yearly,UPI,No,7,18,3,4,0
C2685,22,Male,East,Basic,9.67,,5,52.2,Monthly,UPI,No,1,5,0,1,1
C2686,43,Male,West,Basic,"""13.14""",1,"""""",41,Monthly,UPI,No,3,7,2,2,1
C2687,,Male,West,Premium,71.13,24,0,40,Quarterly,Bank Transfer,Yes,6,0,1,3,0
C2688,54,Female,South,3,80.2,5,1,"""41.8""",Yearly,Card,Yes,7,13,2,3,0
C2689,25,Female,South,Standard,38.74,3,0,24.2,Quarterly,Card,No,8,12,2,3,0
C2690,34,Female,South,Standard,46.54,27,0,31.6,Quarterly,Card,Yes,6,0,2,3,0
C2691,37,Female,East,Standard,NaN,62,4,31,Monthly,Bank Transfer,No,5,0,0,2,1
C2692,26,Female,South,Basic,,19,4,38.6,Quarterly,Bank Transfer,No,8,4,4,1,0
C2693,24,Female,South,Standard,46.49,4,0,28.1,Quarterly,UPI,Yes,6,10,0,1,0
C2694,32,Female,Central,Basic,15.29,28,4,58.1,Monthly,Card,No,3,6,2,4,0
C2695,22,Female,West,Standard,"""49.81""",72,3,28.9,Quarterly,Card,No,8,4,1,3,0
C2696,32,Male,South,Standard,35.95,18,0,73.1,Yearly,UPI,No,7,2,0,1,0
C2697,36,Male,Central,Basic,17.57,28,4,45.3,Quarterly,Card,No,3,0,0,2,0
C2698,28,Male,West,Premium,83.62,7,1,65.2,Quarterly,Card,No,4,0,3,2,0
C2699,29,Female,North,Premium,76.55,14,1,58.8,Monthly,Card,No,8,0,5,4,0
C2700,35,Female,North,Standard,50.83,31,3,37.5,Quarterly,Card,Yes,5,0,2,1,0
C2701,38,Female,South,Premium,,35,unknown,73.2,Monthly,Card,Yes,4,0,5,3,0
C2702,35,Male,Central,Standard,33.67,4,0,,Monthly,Card,Yes,8,5,1,3,0
C2703,37,Female,East,Basic,24.56,6,3,31.9,Monthly,Card,No,4,3,3,3,0
C2704,38,Male,East,Standard,32.86,35,0,39.9,Quarterly,Card,No,7,0,0,1,0
C2705,42,Male,South,unknown,26.78,49,5,44.3,Quarterly,Bank Transfer,No,3,7,0,2,0
C2706,24,Male,South,Basic,26.61,32,0,33.7,Yearly,Bank Transfer,No,2,13,1,3,0
C2707,__18__,N/A,East,Standard,47.44,9,4,36.7,unknown,Bank Transfer,Yes,4,8,3,2,0
C2708,18,Male,North,Standard,56.04,4,2,30.5,1,UPI,No,NaN,13,3,3,0
C2709,38,Non-binary,North,Basic,"""20.75""",22,4,41.2,Yearly,Cash,Yes,9,0,0,1,0
C2710,23,Male,North,Standard,__45.73__,10,2,NaN,1,Bank Transfer,Yes,6,0,1,3,0
C2711,40,Female,East,Basic,23.16,23,6,,Quarterly,Card,No,3,20,0,2,0
C2712,57,Male,South,Basic,17.43,44,4,46.6,Yearly,Card,Yes,7,4,0,2,0
C2713,49,Male,West,Basic,"""27.61""",18,3,42,Monthly,Card,Yes,4,11,4,3,0
C2714,45,Male,East,Basic,16.51,10,6,"""58.4""",Quarterly,Bank Transfer,No,3,18,0,1,1
C2715,25,Female,North,Standard,32.07,19,0,20.3,Monthly,Card,No,5,0,1,2,0
C2716,48,Male,East,Standard,51.96,4,2,44.1,Monthly,UPI,,6,1,1,1,0
C2717,52,Male,East,2,41.54,44,3,49.1,Quarterly,Card,Yes,2,6,0,3,0
C2718,33,Male,East,Standard,37.17,13,1,39.6,Yearly,Bank Transfer,No,5,0,0,3,0
C2719,58,Female,West,Standard,46.28,unknown,3,"""""",Monthly,Bank Transfer,No,7,,0,3,0
C2720,32,Female,North,Basic,,30,7,41.4,3,Card,Yes,2,7,1,2,0
C2721,26,Female,South,Basic,16.25,4,5,48.4,1,Card,No,1,8,2,1,1
C2722,47,Male,,Basic,8.5,2,3,23.8,Yearly,Cash,Yes,9,12,1,2,0
C2723,39,Female,North,Basic,27.94,23,6,47.2,Monthly,Card,Yes,2,10,1,3,0
C2724,37,Male,South,Basic,15.32,14,3,"""32.9""",Quarterly,Card,Yes,7,11,0,2,0
C2725,27,Female,West,Basic,29.59,51,6,40.4,Monthly,UPI,Yes,2,14,0,2,0
C2726,37,,West,Standard,24.9,49,2,45.6,Monthly,Bank Transfer,Yes,3,4,0,3,0
C2727,48,Male,North,Standard,45.11,8,unknown,45.3,Monthly,Bank Transfer,No,7,0,0,1,0
C2728,29,Female,West,Basic,8.91,24,5,49.2,Yearly,Card,Yes,5,14,1,2,0
C2729,39,Female,South,Standard,51.58,48,2,47.4,Monthly,Cash,Yes,5,0,0,1,0
C2730,38,Female,North,Premium,72.86,7,3,62.1,Monthly,Bank Transfer,Yes,6,0,1,2,0
C2731,23,Male,East,Basic,13.7,10,8,63.7,Quarterly,Card,No,2,27,1,3,0
C2732,33,Male,Central,Standard,23.78,19,0,32.4,Monthly,UPI,No,8,1,4,3,0
C2733,27,N/A,Central,Standard,39.15,4,3,__29.6__,Monthly,UPI,No,7,9,0,1,1
C2734,18,Female,East,Basic,23.76,11,2,44.8,Monthly,UPI,Yes,3,4,2,2,0
C2735,19,Female,South,Standard,37.27,51,2,41.3,Monthly,UPI,No,3,13,0,1,0
C2736,42,Male,East,Basic,8.5,10,1,,Monthly,Bank Transfer,Yes,8,0,2,1,0
C2737,54,__value__,East,2,37.92,6,0,46,Yearly,UPI,Yes,8,16,3,3,0
C2738,36,Male,North,Basic,13.63,5,7,27.8,Yearly,UPI,No,4,20,2,4,0
C2739,37,Male,West,2,39.72,19,6,45.1,Quarterly,Card,No,8,22,2,3,0
C2740,38,Male,West,Standard,35.63,2,0,47.8,Monthly,Card,Yes,4,0,5,3,0
C2741,32,Male,North,2,42.8,3,unknown,62,Monthly,UPI,Yes,5,2,1,2,0
C2742,31,Male,unknown,Basic,27.95,2,10,49.3,Quarterly,Bank Transfer,No,1,11,2,1,1
C2743,50,Male,West,Basic,19.99,40,5,43,Monthly,UPI,Yes,5,6,1,1,1
C2744,52,Female,Central,Basic,24.79,9,7,41.4,3,Card,Yes,6,22,0,2,0
C2745,31,Female,West,,40.35,21,5,48.3,Monthly,Card,No,4,13,"""""",1,0
C2746,41,Female,Central,Basic,12.93,3,2,51.4,Monthly,Card,No,9,0,2,3,0
C2747,38,Male,North,Basic,16.24,1,7,54.4,Monthly,Cash,Yes,3,13,2,2,1
C2748,41,Male,Central,Basic,8.5,27,5,48.7,Monthly,UPI,No,2,5,0,1,0
C2749,32,Female,East,Standard,40.03,1,0,32.6,Monthly,UPI,No,4,10,3,2,0
C2750,45,Female,West,Premium,65.52,7,5,60.8,Yearly,Card,Yes,3,24,1,4,1
C2751,29,Male,South,Standard,45.49,23,0,26.7,Yearly,UPI,Yes,,0,4,3,0
C2752,34,Male,East,Basic,,24,2,42.1,Monthly,Bank Transfer,Yes,5,4,3,2,0
C2753,49,Female,East,Basic,15.68,22,,35.8,Yearly,Cash,Yes,5,22,0,1,0
C2754,42,Male,North,Standard,35.03,67,4,57.3,Monthly,Card,Yes,2,0,3,3,0
C2755,24,Female,North,Premium,80.21,1,NaN,70.1,Quarterly,UPI,Yes,3,0,unknown,3,0
C2756,20,Male,South,Basic,25.25,16,4,32.9,Monthly,UPI,No,4,10,0,1,0
C2757,39,Female,North,Standard,42.36,1,2,52.7,Quarterly,Card,No,4,4,5,3,0
C2758,56,Male,North,Standard,30.4,25,2,20.5,Monthly,Card,Yes,3,16,0,1,0
C2759,48,Male,North,2,40.31,13,1,18.2,Quarterly,,Yes,3,5,1,4,0
C2760,23,Female,North,unknown,78.64,27,0,57.9,Monthly,UPI,No,8,0,0,3,0
C2761,43,Male,South,Premium,69.9,18,4,57.4,3,,0,6,7,0,3,0
C2762,50,Female,East,Premium,61.63,27,1,57.6,Monthly,Card,No,7,__0__,1,3,1
C2763,39,Female,North,Basic,19.67,14,5,"""36.5""",Monthly,Card,N/A,1,14,0,2,0
C2764,53,Male,West,Basic,18.74,22,1,37.5,Monthly,Card,Yes,10,1,1,3,0
C2765,33,Male,West,Standard,55.75,11,1,37.2,Monthly,Bank Transfer,No,4,9,2,2,0
C2766,38,Female,North,Standard,40.27,4,0,24.6,Monthly,UPI,No,9,0,0,1,0
C2767,30,Non-binary,Central,Premium,78.55,35,1,43.3,Monthly,Card,No,6,1,2,4,0
C2768,50,Male,South,Standard,47.77,34,0,25.5,Yearly,Card,No,10,1,3,3,0
C2769,39,Male,West,Standard,33.15,2,1,,Monthly,Bank Transfer,Yes,5,19,0,1,0
C2770,41,Male,North,Basic,22.49,,6,36.6,Yearly,Bank Transfer,Yes,7,9,0,2,0
C2771,47,Male,Central,2,39.16,21,1,36.2,unknown,Bank Transfer,Yes,6,0,1,1,0
C2772,52,Female,East,Basic,,5,3,36.3,Monthly,UPI,No,2,27,0,3,1
C2773,46,Female,North,Basic,17.96,23,6,8.9,Monthly,Bank Transfer,No,5,5,1,2,1
C2774,52,Male,North,Premium,66.02,23,1,41.2,Yearly,Card,Yes,6,0,2,5,0
C2775,35,Male,Central,Basic,24.91,72,5,30.6,Yearly,Bank Transfer,Yes,3,2,0,3,0
C2776,28,Male,East,Basic,33.52,34,6,42.6,Monthly,UPI,No,4,1,0,2,0
C2777,56,Male,East,Standard,42.05,43,0,24.4,Monthly,Card,Yes,7,0,1,2,0
C2778,36,Non-binary,North,Premium,81.49,24,3,61,Monthly,Card,Yes,7,0,0,1,0
C2779,37,Male,West,,48.77,22,0,25.5,Monthly,Card,Yes,6,21,2,2,0
C2780,46,Male,North,Basic,22.01,24,6,NaN,Monthly,Card,No,2,24,3,2,1
C2781,37,Female,West,Standard,NaN,8,3,41.3,Yearly,Bank Transfer,Yes,4,25,0,2,1
C2782,48,Male,East,Premium,83.31,,0,58.2,Quarterly,UPI,Yes,6,6,1,3,0
C2783,36,Male,Central,Standard,"""""",64,2,53.5,Quarterly,Card,Yes,4,18,1,2,0
C2784,27,,West,Premium,77.73,8,4,41.1,Quarterly,Cash,No,5,NaN,0,2,1
C2785,31,Female,North,Basic,8.5,5,0,36,Monthly,UPI,Yes,7,0,0,1,0
C2786,31,Male,Central,Standard,36.94,20,3,36.4,Monthly,Card,No,5,4,0,1,0
C2787,51,Male,West,Standard,33.17,9,1,"""""",,Bank Transfer,No,4,4,2,NaN,0
C2788,29,Male,West,Basic,10.28,8,3,39,Yearly,Bank Transfer,Yes,,20,0,2,0
C2789,28,Male,Central,Standard,48.28,4,1,58.2,Yearly,UPI,Yes,8,0,0,3,0
C2790,45,Female,Central,Standard,53.6,14,0,33.7,Monthly,Cash,,6,0,1,3,0
C2791,33,Female,Central,Standard,38.97,1,1,37,Yearly,Card,Yes,6,0,0,1,0
C2792,34,Male,South,Standard,37.12,2,5,40.5,Monthly,UPI,Yes,3,17,0,5,0
C2793,49,Non-binary,East,Premium,,14,2,59.9,Monthly,Card,Yes,6,7,1,3,0
C2794,25,Male,Central,Basic,21.6,37,6,59.4,Monthly,UPI,Yes,2,9,1,2,0
C2795,44,Male,South,Standard,42.29,25,1,35,Quarterly,Card,Yes,9,0,0,2,0
C2796,33,Female,Central,Standard,"""52.29""",26,0,43.4,Quarterly,Bank Transfer,1,4,0,0,2,0
C2797,52,Male,East,Basic,9.47,30,NaN,25.7,Yearly,Bank Transfer,Yes,5,0,0,2,0
C2798,42,Female,East,Premium,69.57,13,4,63.9,Yearly,Card,Yes,4,15,2,4,1
C2799,45,Male,Central,Basic,8.5,18,7,26.3,Monthly,UPI,Yes,3,21,1,1,1
C2800,26,Female,North,Standard,36.5,25,1,41.7,Monthly,__value__,Yes,3,3,0,1,0
C2801,59,Female,North,Basic,15.11,1,3,24.7,Yearly,Bank Transfer,No,4,12,0,3,1
C2802,29,Male,South,Basic,12.28,24,5,39.8,Yearly,UPI,No,6,0,3,3,0
C2803,47,Male,South,Standard,26.38,45,0,42.3,Monthly,UPI,,8,0,0,3,0
C2804,26,Female,West,Standard,34.65,63,0,30,__value__,Bank Transfer,No,7,0,0,2,0
C2805,30,Male,East,3,86.32,7,0,39.5,Monthly,Bank Transfer,Yes,7,0,2,3,0
C2806,20,Female,West,Basic,37.14,9,5,NaN,Quarterly,Cash,No,6,5,1,2,0
C2807,"""""",Male,South,Premium,75.83,72,2,43.5,Monthly,UPI,No,5,0,0,1,0
C2808,46,Female,Central,Basic,9.04,29,7,39.8,Monthly,Card,No,2,21,3,2,0
C2809,41,Male,East,Premium,87.33,19,0,60,3,Card,Yes,7,0,2,3,1
C2810,18,Male,West,Premium,73.86,10,1,54.7,Yearly,Cash,Yes,10,0,2,4,0
C2811,19,Male,South,Standard,39.57,3,9,,Monthly,Bank Transfer,No,4,32,1,1,1
C2812,29,Female,Central,Basic,17.53,12,5,52.9,Yearly,Card,Yes,3,9,0,1,0
C2813,38,Male,West,Premium,77.74,2,4,80.7,Quarterly,Card,No,5,11,2,3,1
C2814,32,Male,North,Basic,8.5,63,3,40.3,Quarterly,Card,No,6,0,1,3,0
C2815,__54__,Male,East,Basic,18.68,8,5,55.1,__value__,UPI,1,4,17,3,4,0
C2816,42,Female,North,Basic,8.5,34,2,31,Monthly,Card,Yes,3,4,3,4,0
C2817,43,Female,North,2,41.11,25,3,,Quarterly,UPI,Yes,2,18,3,2,0
C2818,55,Male,North,Basic,10.29,23,5,57.4,Monthly,Bank Transfer,No,3,18,3,2,0
C2819,42,Female,South,Basic,27.3,NaN,4,50.1,Monthly,Card,No,6,11,0,1,1
C2820,42,Female,Central,unknown,53.38,1,1,31.3,Quarterly,UPI,No,6,17,2,3,0
C2821,31,Male,North,Standard,49.58,13,0,47.6,Monthly,Card,No,3,0,3,2,0
C2822,20,Female,North,Basic,12.15,8,2,36.8,Quarterly,UPI,Yes,4,11,0,2,0
C2823,43,Male,Central,Standard,46.93,19,3,53.2,Quarterly,N/A,,9,13,3,2,0
C2824,32,Male,North,Basic,NaN,8,1,42.8,Yearly,,Yes,10,0,3,3,0
C2825,42,Female,South,Basic,19.62,3,5,49.4,Monthly,Card,Yes,4,27,0,2,1
C2826,42,Female,South,2,36.1,40,2,41,Quarterly,Bank Transfer,No,4,0,2,2,0
C2827,62,Female,East,Standard,38.03,17,1,34.2,Monthly,Card,No,5,0,0,1,0
C2828,26,Male,West,Standard,44.64,53,0,50.5,Quarterly,Card,Yes,5,0,0,1,0
C2829,50,Female,North,Standard,54.11,3,4,38.1,Quarterly,Card,No,5,8,0,1,1
C2830,54,Female,West,Premium,85.97,25,0,42.8,1,Card,No,6,0,3,4,0
C2831,35,Male,North,Basic,__10.98__,13,6,37.2,Quarterly,UPI,Yes,3,22,2,2,1
C2832,34,Female,East,Basic,23.21,13,4,32.1,Monthly,Bank Transfer,Yes,6,12,0,1,0
C2833,34,Female,West,2,41.79,2,6,37.2,Monthly,Bank Transfer,Yes,6,19,,1,0
C2834,41,Male,Central,Premium,81,10,1,55.3,1,UPI,No,6,0,1,3,1
C2835,43,Male,South,Basic,26.1,11,4,52.1,Yearly,UPI,Yes,8,21,1,1,0
C2836,47,Female,Central,Basic,23.78,10,4,49,Yearly,UPI,Yes,6,0,0,3,0
C2837,43,Female,North,Standard,29.98,11,3,44.5,Quarterly,Card,Yes,6,7,1,3,0
C2838,40,Male,South,Basic,22,4,3,33.9,Monthly,Card,Yes,3,23,1,2,0
C2839,46,Female,East,Standard,47.5,4,1,34.1,Monthly,UPI,Yes,5,8,0,1,1
C2840,43,Male,East,Premium,79.6,10,0,56.8,Monthly,Card,No,5,0,0,3,0
C2841,29,Male,North,Basic,19.75,5,5,45.4,Quarterly,Card,No,2,4,3,3,0
C2842,30,Female,North,Standard,unknown,27,0,53.8,Monthly,Bank Transfer,Yes,5,8,0,2,0
C2843,43,Female,North,Standard,28.47,9,1,43.4,Monthly,UPI,Yes,7,3,0,3,0
C2844,31,Female,South,Premium,__84.97__,10,1,63.7,Monthly,Cash,No,7,22,2,4,1
C2845,35,Female,West,Standard,45.15,4,__0__,38.8,Yearly,Bank Transfer,Yes,6,4,0,3,0
C2846,36,Female,West,Premium,"""72.95""",22,0,58,Monthly,Card,Yes,7,0,4,4,0
C2847,27,Female,South,Standard,51.86,9,3,__39.9__,Monthly,Card,unknown,6,0,0,2,0
C2848,34,Male,East,Standard,"""53.9""",6,5,57.1,Monthly,Card,No,2,24,2,3,1
C2849,26,Male,East,Standard,37.28,2,0,55.6,Yearly,,No,8,5,0,1,0
C2850,__30__,Male,Central,Standard,35.84,26,1,54.4,Yearly,Card,No,3,9,0,2,0
C2851,40,Female,South,Premium,70.7,6,0,37.6,Yearly,UPI,Yes,4,1,1,3,0
C2852,47,Female,South,Basic,19.6,4,2,50,Yearly,Card,Yes,6,12,0,1,0
C2853,41,Male,East,Premium,64.89,26,4,68.6,Monthly,Card,Yes,6,11,2,2,0
C2854,46,Female,South,Basic,,6,6,35.1,Monthly,,No,5,7,3,3,1
C2855,45,Female,South,Standard,41.88,5,2,37.2,Yearly,Bank Transfer,No,5,12,0,2,0
C2856,26,Male,North,1,18.9,4,9,71.3,Monthly,Card,Yes,2,15,2,1,1
C2857,37,Female,East,Basic,23.64,3,5,32.2,Yearly,Bank Transfer,Yes,3,9,0,1,0
C2858,20,Male,South,Standard,30.7,10,4,30.4,Quarterly,UPI,No,4,0,0,2,0
C2859,34,Female,North,Premium,70.54,18,0,64.7,Quarterly,Bank Transfer,No,6,0,2,2,1
C2860,19,Male,Central,Basic,15.26,10,5,46.3,Monthly,Card,No,5,20,0,3,1
C2861,48,Female,South,Basic,27.3,3,7,4.9,Monthly,Card,No,1,31,2,4,1
C2862,44,Male,West,Basic,NaN,22,5,36.7,Monthly,Card,No,3,23,0,,1
C2863,19,Male,East,Premium,81.64,8,3,64.8,Monthly,Card,__value__,7,13,0,3,0
C2864,30,Male,Central,Basic,10.62,23,0,35.1,Monthly,Card,Yes,,5,0,1,0
C2865,56,Non-binary,West,Premium,74.73,37,1,45.4,Quarterly,Cash,No,8,0,4,3,0
C2866,43,Male,East,Premium,76.92,16,0,45.2,Quarterly,UPI,Yes,5,"""""",2,4,0
C2867,35,Male,West,Basic,21.58,13,3,42.9,3,Card,Yes,8,0,3,3,0
C2868,42,Male,Central,__value__,,24,6,26.9,Yearly,Card,Yes,4,13,0,1,0
C2869,38,Male,South,Basic,28.21,12,7,41.7,2,Card,No,2,26,1,3,1
C2870,39,Non-binary,Central,Standard,54.21,19,11,60.6,Monthly,UPI,No,1,36,0,1,1
C2871,43,Female,South,Basic,NaN,3,6,27.4,3,UPI,Yes,3,23,0,1,0
C2872,36,Female,South,,88.76,49,1,58.3,Quarterly,Bank Transfer,No,8,3,0,1,0
C2873,48,Female,South,Basic,35.03,7,5,52.2,Monthly,Card,Yes,1,22,0,,0
C2874,41,Female,East,Basic,19.81,5,4,29.5,Quarterly,UPI,Yes,3,13,0,__1__,0
C2875,37,Non-binary,North,Basic,8.5,"""""","""""",38.4,Monthly,Card,No,4,,2,2,0
C2876,42,Female,South,Standard,36.93,2,,36.3,Monthly,Bank Transfer,No,4,3,0,1,0
C2877,NaN,Female,North,Standard,42.33,3,1,48,Monthly,Cash,Yes,8,4,2,2,0
C2878,19,Female,,Basic,14.65,38,6,48.1,Monthly,Card,1,3,8,0,2,0
C2879,34,Male,South,Standard,,24,2,51.1,Monthly,Bank Transfer,Yes,7,23,2,3,0
C2880,18,Female,South,Premium,73.75,14,1,44.2,2,UPI,Yes,6,0,0,3,0
C2881,41,Male,East,Basic,8.5,22,5,NaN,Monthly,Card,Yes,6,20,0,2,0
C2882,28,Non-binary,Central,Basic,13.88,9,8,44.8,1,Card,No,3,23,0,3,1
C2883,26,Male,East,Basic,14.02,18,7,,Quarterly,UPI,Yes,3,23,0,2,1
C2884,44,Female,North,Standard,44.64,12,0,48.1,Monthly,Cash,Yes,6,10,2,2,0
C2885,31,Male,North,Basic,8.5,6,3,43.8,Yearly,UPI,Yes,1,19,2,1,0
C2886,30,Male,North,Basic,28.72,20,5,"""12.3""",Monthly,UPI,Yes,5,24,1,4,0
C2887,34,Male,North,Standard,43.78,13,1,39.4,Quarterly,,Yes,5,0,3,2,0
C2888,53,Male,,Premium,80.11,32,0,59.1,Monthly,Card,1,8,5,3,4,0
C2889,49,Female,East,Basic,15.69,48,4,46.8,Monthly,__value__,No,5,23,0,,0
C2890,35,Male,North,Basic,9.79,7,5,44.2,Monthly,Card,Yes,3,15,0,1,0
C2891,35,Male,East,Standard,27.58,16,,34.8,3,Cash,No,6,0,1,3,0
C2892,38,Female,West,Basic,31.27,23,8,64.5,N/A,Bank Transfer,__value__,2,18,0,2,1
C2893,39,Male,Central,Basic,27.63,2,5,38.3,Yearly,Cash,Yes,8,0,0,1,0
C2894,NaN,Female,South,Premium,59.12,20,0,"""65.8""",Monthly,UPI,Yes,6,4,4,4,0
C2895,32,Female,Central,Basic,31.45,17,3,36.9,Monthly,Card,Yes,3,9,0,2,1
C2896,26,Male,North,Standard,33.68,"""""",3,42.3,Quarterly,UPI,Yes,7,0,0,1,0
C2897,,Male,West,Premium,58.94,12,3,77.5,Monthly,Card,No,7,0,1,4,0
C2898,31,Male,Central,Standard,32.2,4,4,38.6,Monthly,Card,Yes,7,16,2,3,0
C2899,29,N/A,East,Basic,8.5,7,6,30.1,Monthly,unknown,Yes,6,22,0,1,0
C2900,53,Male,West,Standard,40,18,4,44.4,Monthly,UPI,No,6,8,4,4,0
C2901,45,Female,South,Standard,42.25,3,2,37.8,Monthly,UPI,No,6,15,1,1,0
C2902,43,Male,North,Standard,41.1,13,0,30.2,Yearly,UPI,1,9,1,0,3,0
C2903,44,Male,South,,32.41,10,3,45.6,Monthly,Bank Transfer,No,3,5,5,2,0
C2904,__33__,Female,Central,Premium,76.74,8,0,45.6,Quarterly,Card,Yes,6,0,4,3,0
C2905,__41__,Female,South,Basic,26.27,10,4,53.6,1,UPI,No,2,17,2,2,1
C2906,35,Female,East,Premium,68.05,1,0,58,Quarterly,Cash,No,8,6,2,2,0
C2907,46,Female,North,Basic,17.9,4,4,68.6,N/A,Card,No,1,10,0,3,0
C2908,31,Male,South,Standard,31.47,1,1,52.7,Yearly,Card,No,6,2,0,1,0
C2909,51,Female,Central,1,26.68,unknown,4,33.1,Quarterly,Card,No,6,0,0,2,0
C2910,43,Male,Central,Premium,70.65,18,1,,Quarterly,Cash,Yes,6,0,2,6,0
C2911,63,Male,Central,Premium,60.44,7,0,40.8,Quarterly,UPI,Yes,5,1,0,4,0
C2912,35,Female,West,2,37.68,7,2,42.5,Quarterly,Card,Yes,4,0,0,2,0
C2913,33,Male,West,Premium,85.64,15,1,"""""",Yearly,Card,Yes,5,0,0,2,0
C2914,28,Female,East,Basic,12.05,34,3,51,Yearly,Card,No,8,1,1,1,0
C2915,36,Female,,Premium,76.4,38,3,67.5,Yearly,Card,Yes,7,0,2,4,0
C2916,33,Female,Central,Basic,24.7,5,3,50,Monthly,Card,No,2,17,3,2,1
C2917,43,Female,West,Standard,35.67,3,,21.3,Monthly,Bank Transfer,No,4,6,0,1,0
C2918,28,Non-binary,West,Standard,38,2,0,50.3,1,Card,0,5,0,0,3,0
C2919,27,Male,Central,Standard,37.06,13,2,42.6,Quarterly,Card,Yes,8,19,2,2,0
C2920,34,Male,West,Basic,10.39,6,5,48,Monthly,Bank Transfer,Yes,4,21,2,1,1
C2921,34,Female,West,Premium,69.42,14,2,49.6,1,Bank Transfer,No,7,0,2,4,0
C2922,19,Female,South,Basic,8.5,6,5,44.7,Yearly,__value__,Yes,5,8,0,2,0
C2923,38,Female,Central,Standard,55.21,34,1,34.7,Yearly,Card,Yes,,0,2,2,0
C2924,27,Female,North,Standard,31.33,14,4,31.1,Monthly,,Yes,7,18,2,1,0
C2925,28,Male,South,Standard,51.4,4,2,46.4,Monthly,Card,No,3,0,1,3,1
C2926,20,Male,North,Basic,18.42,40,6,44.2,Quarterly,Bank Transfer,Yes,4,5,1,3,0
C2927,45,Male,South,Basic,23.43,18,4,46.5,N/A,UPI,0,1,1,0,2,0
C2928,22,Male,North,Standard,45.39,53,2,33.7,Monthly,UPI,Yes,5,12,0,3,0
C2929,39,Female,South,Premium,71.31,8,1,50,Monthly,Card,No,3,4,5,4,0
C2930,19,Male,Central,Basic,10.07,51,6,36.9,Monthly,UPI,No,3,0,,3,0
C2931,39,Female,East,3,73.41,21,0,57.4,Monthly,Card,Yes,6,10,3,4,0
C2932,19,Female,__value__,Basic,24.87,7,4,49.7,Quarterly,,1,3,4,0,3,0
C2933,19,Male,North,Standard,31.14,15,3,48,Quarterly,Card,Yes,2,0,0,3,0
C2934,24,Non-binary,West,Standard,42.71,72,2,47.8,Monthly,Card,Yes,6,0,0,1,0
C2935,36,Male,South,Basic,21.59,67,8,20.8,Monthly,Card,Yes,1,10,0,2,1
C2936,31,Female,Central,Standard,"""44.03""",18,6,25.6,Monthly,Cash,Yes,6,11,1,2,0
C2937,25,Female,South,Premium,84.05,52,2,57.5,Quarterly,UPI,No,5,2,3,4,0
